Bulan,Konsumen,Kode Produk,Nama Produk,Jumlah,Satuan,
 SEPTEMBER 2021,"JAKARTA, APTK",ERG007 ,PARACETAMOL 500 MG KAPLET 100'S,300,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",ERG015 ,OMEPRAZOLE KAPSUL 20 MG 30'S,500,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",NPG052 ,PIROXICAM 10 MG TABLET 100'S,136,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",NPH026,NOVAMOX 500 MG KAPLET 100's,100,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",NPH027 ,"NOVADEX 0,5 MG TABLET 200's",144,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",TRMG006 ,DOMPERIDONE MALEAT 10 MG TABLET 100'S,200,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",TRMG020,IBUPROFEN 400 MG TABLET 100'S,50,BOX,
 SEPTEMBER 2021,"JAKARTA, APTK",YKT010,"FLACOID 0,5 MG KAPLET 100'S",200,BOX,
OKTOBER 2021,"BASARIA JAYA MANDIRI, PT",ERG003 ,CAPTOPRIL 25 MG TABLET 100'S,230,BOX,
OKTOBER 2021,"BASARIA JAYA MANDIRI, PT",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,5,BOX,
OKTOBER 2021,"BASARIA JAYA MANDIRI, PT",TRMG009,ANTASIDA DOEN TABLET 100'S,50,BOX,
OKTOBER 2021,"BETHESDA BERKAT, APOTEK. PT",ERT001,ETABION KAPSUL 100'S,200,BOX,
OKTOBER 2021,"BETHESDA BERKAT, APOTEK. PT",ERT012 ,ETAFLOX 500 MG KAPLET 100'S,100,BOX,
OKTOBER 2021,"BETHESDA BERKAT, APOTEK. PT",NPG033 ,PAPAVERIN TABLET 100's,136,BOX,
OKTOBER 2021,"BETHESDA BERKAT, APOTEK. PT",NPH015,NOVAFLOX 500 MG KAPLET 100's,200,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,120,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",ERG015 ,OMEPRAZOLE KAPSUL 20 MG 30'S,220,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",ERT022 ,ETAMOXUL KAPLET 100'S,120,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",NPH027 ,"NOVADEX 0,5 MG TABLET 200's",164,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",NPH065,CEFFORD FORTE KAPSUL 100'S,20,BOX,
OKTOBER 2021,"BINTANG TIMUR, APTK",YKT029,"FLACOID 0,5 MG KAPLET 100'S",400,POT,
OKTOBER 2021,"BINTANG TIMUR, APTK",YKT033,PACETIK 500 MG KAPLET 100's ( POT ),300,POT,
OKTOBER 2021,"SHANDY, APTK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,100,BOX,
OKTOBER 2021,"SHANDY, APTK",MLX013,MOLADERM CREAM 10 gram (miconazole nitrate),216.,UBE,
OKTOBER 2021,"SHANDY, APTK",MLX014,"KLORFESON CREAM 10 gram (chloramphenicol,prednisolone)",96.,UBE,
OKTOBER 2021,"SHANDY, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,100,BOX,
OKTOBER 2021,"SHANDY, APTK",NPG052,PIROXICAM 10 MG TABLET 100'S,50,BOX,
OKTOBER 2021,"SHANDY, APTK",NPH004,NOVACHLOR SYRUP 60 ML,420,BTL,
OKTOBER 2021,"SHANDY, APTK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),"1,000",POT,
OKTOBER 2021,"SHANDY, APTK",YKT020,KATERGI TABLET 100's,100,BOX,
OKTOBER 2021,"SHANDY, APTK",ZNT033,ZELONA TABLET 100'S,240,BOX,
OKTOBER 2021,"SHANDY, APTK",ZNT039,COLDREXIN SYRUP 60 ML,192,BOX,
OKTOBER 2021,"CHACHA, APOTEK",IFR049,VESPERUM 10 MG TABLET 100'S,3,BOX,
OKTOBER 2021,"CHACHA, APOTEK",NPH015,NOVAFLOX 500 MG KAPLET 100's,3,BOX,
OKTOBER 2021,"CHACHA, APOTEK",NPH026,NOVAMOX 500 MG KAPLET 100's,5,BOX,
OKTOBER 2021,"CHACHA, APOTEK",NPH055,NOVAGESIC KAPLET 100'S (POT),6,POT,
OKTOBER 2021,"CHACHA, APOTEK",YKT027,CYROX KAPLET 100'S,3,BOX,
OKTOBER 2021,"SHANDY, APTK",ERG007,PARACETAMOL 500 MG KAPLET 100'S,100,BOX,
OKTOBER 2021,"SHANDY, APTK",MLX013,MOLADERM CREAM 10 gram (miconazole nitrate),216.,UBE,
OKTOBER 2021,"SHANDY, APTK",MLX014,"KLORFESON CREAM 10 gram (chloramphenicol,prednisolone)",96.,UBE,
OKTOBER 2021,"SHANDY, APTK",NPG040,AMBROXOL 30 MG TABLET 100'S,100,BOX,
OKTOBER 2021,"SHANDY, APTK",NPG052,PIROXICAM 10 MG TABLET 100'S,50,BOX,
OKTOBER 2021,"SHANDY, APTK",NPH004,NOVACHLOR SYRUP 60 ML,420,BTL,
OKTOBER 2021,"SHANDY, APTK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),"1,000",POT,
OKTOBER 2021,"SHANDY, APTK",YKT020,KATERGI TABLET 100's,100,BOX,
OKTOBER 2021,"SHANDY, APTK",ZNT033,ZELONA TABLET 100'S,240,BOX,
OKTOBER 2021,"SHANDY, APTK",ZNT039,COLDREXIN SYRUP 60 ML,192,BOX,
OKTOBER 2021,"REFATA, APOTEK",ERG015,OMEPRAZOLE KAPSUL 20 MG 30'S,2,BOX,
OKTOBER 2021,"REFATA, APOTEK",ERG017,AMLODIPINE 5 MG TABLET 30'S,3,BOX,
OKTOBER 2021,"REFATA, APOTEK",NPG052,PIROXICAM 10 MG TABLET 100'S,2,BOX,
OKTOBER 2021,"REFATA, APOTEK",NPG054,MELOXICAM 15 MG TABLET 100'S,2,BOX,
OKTOBER 2021,"REFATA, APOTEK",PROG022,MEFENAMIC ACID 500 MG KAPLET 100'S,2,BOX,
OKTOBER 2021,"REFATA, APOTEK",RAG011,ANTASIDA DOEN TABLET 100'S,1,BOX,
OKTOBER 2021,"REFATA, APOTEK",RAG015,CLINDAMYCIN HCl 300 MG KAPSUL 100'S,5,BOX,
OKTOBER 2021,"REFATA, APOTEK",RAG017,AMLODIPINE BESILATE 10 MG TABLET 100'S,2,BOX,
OKTOBER 2021,"REFATA, APOTEK",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,2,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",ERT017,ETAGEMYCETIN 250 MG KAPSUL 100'S,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",IFR161,ZEVASK 10 MG KAPLET 100'S,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",NPG032,GUAIFENESIN TABLET  100'S,100,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",NPH008,NOVAKAL 500 MG KAPLET 100's,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",NPH009,NOVAMAG TABLET 100's,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",NPH018,NOVATRIM TABLET 100's,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",NPH052,NOVACHLOR KAPSUL 100'S ( pot ),30,POT,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",SMC018,SAMTACID TABLET 100'S,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",SMC019,"SAMCODIN (Dextromethorpan HBr, GG, CTM) TABLET 100'S",50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",SMC020,SAMROX 20 (Piroxicam 20 mg) KAPSUL 100'S,50,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,100,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",TRMG001,ANTASIDA DOEN TABLET 100'S (POT),100,POT,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",TRMG009,ANTASIDA DOEN TABLET 100'S,100,BOX,
OKTOBER 2021,"MEDIFARMA SYARIAH, APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),500,POT,
#REF!,"RADITYA BINA FARMA, PT",ERT004,"ETADEX 0,5 MG KAPLET  200'S",50,BOX,
#REF!,"RADITYA BINA FARMA, PT",ERT007,ETADEXTA KAPLET 100'S,50,BOX,
#REF!,"RADITYA BINA FARMA, PT",ERT008,ETADIUM 2 MG TABLET 100'S,50,BOX,
#REF!,"RADITYA BINA FARMA, PT",NPG040,AMBROXOL 30 MG TABLET 100'S,400,BOX,
#REF!,"RADITYA BINA FARMA, PT",RAG021,ACICLOVIR KRIM 5 GR/25'S,500.,UBE,
#REF!,"RADITYA BINA FARMA, PT",RAM011,TERA F KAPLET 100's,50,BOX,
#REF!,"RADITYA BINA FARMA, PT",SMC023,SAMCOFENAC (Diclofenac Sodium) 50 MG TABLET 100'S,150,BOX,
#REF!,"RADITYA BINA FARMA, PT",YKT010,"FLACOID 0,5 MG KAPLET 100'S",50,BOX,
#REF!,"RADITYA BINA FARMA, PT",YKT014,YEKAPRIM FORTE KAPLET 100'S,50,BOX,
#REF!,"RADITYA BINA FARMA, PT",YKT033,PACETIK 500 MG KAPLET 100's ( POT ),300,POT,
#REF!,"RADITYA BINA FARMA, PT",ZNT002,BRONEX TABLET 100's,50,BOX,
#REF!,"MELATI, APTK",DEF015,DEFAMOL (Paracetamol 500 mg) KAPLET 100'S,240,BOX,
#REF!,"MELATI, APTK",DEF017,DEFALGIN (Metamizol Sodium) KAPLET 100'S,200,POT,
#REF!,"MELATI, APTK",ERG015,OMEPRAZOLE KAPSUL 20 MG 30'S,500,BOX,
#REF!,"MELATI, APTK",ERT021,ETAMOX 500 MG KAPLET 100'S,100,BOX,
#REF!,"MELATI, APTK",IFR116,FLUNADIN KAPLET 100'S,50,BOX,
#REF!,"MELATI, APTK",NPG006,AMPICILLIN 500 MG KAPLET 100's,47,BOX,
#REF!,"MELATI, APTK",NPG045,VITAMIN B COMPLEX KAPLET 100'S,272,BOX,
#REF!,"MELATI, APTK",NPH011,NOVASTAN 500 MG TABLET 100's,100,BOX,
#REF!,"MELATI, APTK",NPH017,ALERGEN KAPLET 200'S,144,BOX,
#REF!,"MELATI, APTK",NPH019,NOVAGESIC KAPLET 100'S,100,BOX,
#REF!,"MELATI, APTK",NPH025,NOVACHLOR KAPSUL 100's,100,BOX,
#REF!,"MELATI, APTK",NPH091,NOVARON (Metamizole Sodium) KAPLET 100'S,180,POT,
#REF!,"MELATI, APTK",RAM011,TERA F KAPLET 100's,50,BOX,
#REF!,"MELATI, APTK",SMC023,SAMCOFENAC (Diclofenac Sodium) 50 MG TABLET 100'S,200,BOX,
#REF!,"MELATI, APTK",TRMG001,ANTASIDA DOEN TABLET 100'S (POT),200,POT,
#REF!,"MELATI, APTK",YKT029,"FLACOID 0,5 MG KAPLET 100'S","2,000",POT,
#REF!,"MELATI, APTK",ZNT003,FENAMIN KAPLET 100's,50,BOX,
#REF!,"MELATI, APTK",ZNT004,TRIOCID TABLET 100's,50,BOX,
#REF!,"MELATI, APTK",ZNT029,FATIBACT ADULT KAPLET 100'S,30,BOX,
#REF!,"INTI SEHAT, APOTEK",AFI019,MOMMA (As. Folat 1000 mcg) TABLET 100'S,10,BOX,
#REF!,"INTI SEHAT, APOTEK",DEF012,DECYCLIN KAPSUL 100'S,55,POT,
#REF!,"INTI SEHAT, APOTEK",ERT008,ETADIUM 2 MG TABLET 100'S,6,BOX,
#REF!,"INTI SEHAT, APOTEK",IFR027,HISTIGO KAPLET 50'S,2,BOX,
#REF!,"INTI SEHAT, APOTEK",IFR040,ROVERTON KAPLET 100'S,10,BOX,
#REF!,"INTI SEHAT, APOTEK",IFR065,FASIDOL 500 MG KAPLET 100'S,3,BOX,
#REF!,"INTI SEHAT, APOTEK",NPG006,AMPICILLIN 500 MG KAPLET 100's,30,BOX,
#REF!,"INTI SEHAT, APOTEK",RAG021,ACICLOVIR KRIM 5 GR/25'S,75.,UBE,
#REF!,"INTI SEHAT, APOTEK",RAM001,CALORTUSIN KAPLET 100's,50,BOX,
#REF!,"INTI SEHAT, APOTEK",RAM030,ERYRA FORTE TABLET 100's,1,BOX,
#REF!,"INTI SEHAT, APOTEK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,10,BOX,
#REF!,"INTI SEHAT, APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),250,POT,
DESEMBER 2021,"MUBAROQAH, APOTEK",ERT001,ETABION KAPSUL 100'S,100,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",ERT007,ETADEXTA KAPLET 100'S,30,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",ERT017,ETAGEMYCETIN 250 MG KAPSUL 100'S,30,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",ERT023,ETAMOXUL SYRUP 60 ML,750,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",GMP004,METAMIDON (Metamizole Sodium) INJ VIAL 10 ML,10,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",NPH004,NOVACHLOR SYRUP 60 ML,300,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",NPH005,NOVADIAR SYRUP 60 ML,180,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",NPH013,NOVAXICAM 20 MG KAPSUL 100's,100,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",NPH025,NOVACHLOR KAPSUL 100's,10,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",NPH026,NOVAMOX 500 MG KAPLET 100's,100,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",RAM019,RATRIM SYRUP 60 ML,300,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",RAM047,FENPRO SUSPENSI 60 ML,100,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",SOL003,SOLDEXTAM KAPLET 200'S,60,BOX,
DESEMBER 2021,"MUBAROQAH, APOTEK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,300,BTL,
DESEMBER 2021,"MUBAROQAH, APOTEK",ZNT042,ZETAMOL SYRUP 60 ML,144,BTL,
DESEMBER 2021,"ALPHA FARMA, APOTEK",ERG003,CAPTOPRIL 25 MG TABLET 100'S,200,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",ERT021,ETAMOX 500 MG KAPLET 100'S,100,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",IFR072,YUSIMOX SYRUP 60 ML,60,BTL,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPG040,AMBROXOL 30 MG TABLET 100'S,136,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPG052,PIROXICAM 10 MG TABLET 100'S,50,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPG057,CETIRIZINE HYDROCHLORIDE 10 MG TABLET 100'S,136,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPH013,NOVAXICAM 20 MG KAPSUL 100's,100,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPH017,ALERGEN KAPLET 200'S,114,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",NPH029,NOVADIUM TABLET 100's,136,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",RAM013,REMCO COUGH SYRUP 60 ML,50,BTL,
DESEMBER 2021,"ALPHA FARMA, APOTEK",SOL002,ORPHEN 4 MG KAPLET 200'S,180,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",TRM003,"TRIDEXON 0,5 MG KAPLET 100'S (POT)",500,POT,
DESEMBER 2021,"ALPHA FARMA, APOTEK",TRM005,"SUPERHOID (Benzocain, Zinc Oxide, Al. Hyroxide) @ 6 SUPP",288,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",TRM019,"TRIMABION (Vit B1, B6, B12) TABLET 100'S",200,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",TRM022,LIVTEZIN 10 (Cetirizine HCl 10 mg) KAPLET 100'S,100,BOX,
DESEMBER 2021,"ALPHA FARMA, APOTEK",TRMG012,GUAIAFENESIN TABLET 100 MG 100'S (POT),110,POT,
DESEMBER 2021,"ALPHA FARMA, APOTEK",YKT033,PACETIK 500 MG KAPLET 100's ( POT ),300,POT,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",NPG024,PIROXICAM 20 MG TABLET 100's,20,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",NPH043,ROSIDON 10 MG TABLET 100's,20,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",NPH045,NUVOPEC TABLET 100's,10,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",PROG022,MEFENAMIC ACID 500 MG KAPLET 100'S,100,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",RAM010,RANACID TABLET 100's,30,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",SMC026,SAMQUINOR (Ciprofloxacin HCl) 500 MG KAPLET 100'S,30,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,100,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",YKT003,TRIADENE 20 MG TABLET 100's,30,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",YKT008,YEFAMOX 500 MG KAPLET 100's,100,BOX,
DESEMBER 2021,"SURYA PERINTIS, APOTEK",YKT027,CYROX KAPLET 100'S,20,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPG017,KETOKONAZOLE 200 MG TABLET 50'S,22,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPG024,PIROXICAM 20 MG TABLET 100's,10,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPG052,PIROXICAM 10 MG TABLET 100'S,10,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPG054,MELOXICAM 15 MG TABLET 100'S,10,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPG055,"MELOXICAM 7,5 MG TABLET 100'S",10,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",NPH025,NOVACHLOR KAPSUL 100's,10,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",SOL004,SOLPENOX 125 MG SYRUP 60 ML,180,BTL,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",SPD004,MEXON TABLET 100'S,30,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",TRM003,"TRIDEXON 0,5 MG KAPLET 100'S (POT)",120,POT,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",TRMG001,ANTASIDA DOEN TABLET 100'S (POT),94,POT,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",TRMG003,PREDNISON 5 MG TABLET 100'S,5,BOX,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),100,POT,
DESEMBER 2021,"DUTA PHARMINDO, APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),80,POT,
DESEMBER 2021,"MARIANI FARMA, APOTEK",IFR020,FAXIDEN 10 MG KAPLET 100'S,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",IFR021,FAXIDEN 20 MG KAPLET 100'S,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",IFR064,FARIZOL 500 MG KAPLET 100'S,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",IFR119,OXICOBAL 500 MG KAPLET 100'S,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",IFR133,FARSIFEN PLUS KAPLET 100's,10,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",NPG054,MELOXICAM 15 MG TABLET 100'S,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",NPG055,"MELOXICAM 7,5 MG TABLET 100'S",1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",NPH083,GRICIN 125 MG TABLET 100's,1,BOX,
DESEMBER 2021,"MARIANI FARMA, APOTEK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),10,POT,
DESEMBER 2021,"MARIANI FARMA, APOTEK",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),10,POT,
JANUARI 2022,"PUTRI FARMA, APTK",ERT001,ETABION KAPSUL 100'S,20,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",ERT021,ETAMOX 500 MG KAPLET 100'S,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",IFR040,ROVERTON KAPLET 100'S,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",NPH015,NOVAFLOX 500 MG KAPLET 100's,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",NPH018,NOVATRIM TABLET 100's,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",NPH037,VADROL 4 MG TABLET 100'S,20,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",NPH055,NOVAGESIC KAPLET 100'S (POT),100,POT,
JANUARI 2022,"PUTRI FARMA, APTK",SMC018,SAMTACID TABLET 100'S,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",SPD004,MEXON TABLET 100'S,20,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,40,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",YKT008,YEFAMOX 500 MG KAPLET 100's,5,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",YKT020,KATERGI TABLET 100's,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",YKT027,CYROX KAPLET 100'S,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",YKT034,LOPURIC (Allupurinol 100 mg) TABLET 100'S,10,BOX,
JANUARI 2022,"PUTRI FARMA, APTK",YKT039,YETRIZIN (Cetirizine HCl 10 mg) TABLET 100'S,10,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",ERT021,ETAMOX 500 MG KAPLET 100'S,4,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",ERT022,ETAMOXUL KAPLET 100'S,10,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",IFR129,DOHIXAT KAPLET  100'S,2,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",MBFG001,ONDANSETRON hci dihidrate 4 MG TAB 30'S,4,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",MLX001,ALPHAMOL KAPLET 150's,5,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",MLX009,MOLEXFLU PE 10 Catch Cover @1 strip @10 Kaplet,10,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",RAM001,CALORTUSIN KAPLET 100's,4,BOX,
JANUARI 2022,"CINTA KASIH, APOTEK",SPD004,MEXON TABLET 100'S,10,BOX,
JANUARI 2022,"SAUDARA BARU, APT",ERG003,CAPTOPRIL 25 MG TABLET 100'S,200,BOX,
JANUARI 2022,"SAUDARA BARU, APT",MBFG001,ONDANSETRON hci dihidrate 4 MG TAB 30'S,100,BOX,
JANUARI 2022,"SAUDARA BARU, APT",NPG006,AMPICILLIN 500 MG KAPLET 100's,100,BOX,
JANUARI 2022,"SAUDARA BARU, APT",NPH015,NOVAFLOX 500 MG KAPLET 100's,100,BOX,
JANUARI 2022,"SAUDARA BARU, APT",NPH045,NUVOPEC TABLET 100's,136,BOX,
JANUARI 2022,"SAUDARA BARU, APT",RAM011,TERA F KAPLET 100's,150,BOX,
JANUARI 2022,"SAUDARA BARU, APT",TRM032,"MEFFU EKSPEKTORAN (Paracetamol, CTM, Phenyephrine HCl, GG) KAPLET 100'S",100,BOX,
JANUARI 2022,"SAUDARA BARU, APT",TRMG009,ANTASIDA DOEN TABLET 100'S,300,BOX,
JANUARI 2022,"SAUDARA BARU, APT",TRMG016,PARACETAMOL 500 MG KAPLET 100'S,500,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",ERT024,ETAPRIL TABLET 100'S,100,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPG001,AMOXYCILLIN 500 MG KAPLET 100's,300,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPG045,VITAMIN B COMPLEX KAPLET 100'S,272,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH007,NOVAGYL 500 MG TABLET 100's,264,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH008,NOVAKAL 500 MG KAPLET 100's,300,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH013,NOVAXICAM 20 MG KAPSUL 100's,100,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH025,NOVACHLOR KAPSUL 100's,100,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH027,"NOVADEX 0,5 MG TABLET 200's",288,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH029,NOVADIUM TABLET 100's,136,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH031,NOVAHEKSIN 8 MG TABLET 100'S,136,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH060,"NOVADEX 0,5 MG TABLET 100'S (POT)",640,POT,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH066,VASTRAL KAPLET 100'S,100,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",NPH083,GRICIN 125 MG TABLET 100's,136,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",RAG021,ACICLOVIR KRIM 5 GR/25'S,500.,UBE,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",TRM028,NEMIC 500 MG (Mefenamic Acid) KAPLET 100'S,200,BOX,
JANUARI 2022,"BERLIAN SERASI FARMA, PT",TRMG011,CHLORPHENAMINE MALEAT TABLET 4 MG 100'S (POT),600,POT,
JANUARI 2022,"SIDEMPUAN, APTK",DEF015,DEFAMOL (Paracetamol 500 mg) KAPLET 100'S,30,BOX,
JANUARI 2022,"SIDEMPUAN, APTK",ERT022,ETAMOXUL KAPLET 100'S,50,BOX,
JANUARI 2022,"SIDEMPUAN, APTK",ERT023,ETAMOXUL SYRUP 60 ML,100,BTL,
JANUARI 2022,"SIDEMPUAN, APTK",LAN004,LANAMOL 500 MG KAPLET 100'S,20,BOX,
JANUARI 2022,"SIDEMPUAN, APTK",NPH069,PARAFEN KAPLET 100's,10,BOX,
JANUARI 2022,"SIDEMPUAN, APTK",SMC019,"SAMCODIN (Dextromethorpan HBr, GG, CTM) TABLET 100'S",50,BOX,
JANUARI 2022,"SIDEMPUAN, APTK",TRMG010,PREDNISON TABLET 5 MG 100'S (POT),200,POT,
JANUARI 2022,"KUMALA MELUR, PT",ERT004,"ETADEX 0,5 MG KAPLET  200'S",100,BOX,
JANUARI 2022,"KUMALA MELUR, PT",ERT007,ETADEXTA KAPLET 100'S,100,BOX,
JANUARI 2022,"KUMALA MELUR, PT",ERT016,ETAGASTRIN KAPSUL 30's,100,BOX,
JANUARI 2022,"KUMALA MELUR, PT",NPG032,GUAIFENESIN TABLET  100'S,200,BOX,
